Barcelona/283.2.0.18.61 (iPhone10,2; iOS 12_4_2; en_BD; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/246.4.0.18.61 (iPhone7,4; iOS 12_3; en_PK; en; scale=2.00; 750x1334; 464896079) AppleWebKit/420+
Barcelona/214.8.0.18.61 (iPhone12,8; iOS 9_0_2; en_US; en; scale=2.00; 828x1792; 54791728) AppleWebKit/420+
Barcelona/286.7.0.18.61 (iPhone12,7; iOS 11_1_1; en_IN; en; scale=2.00; 828x1792; 442533694) AppleWebKit/420+
Barcelona/260.5.0.18.61 (iPhone12,5; iOS 12_5_2; ru_RU; en; scale=2.00; 828x1792; 554327837) AppleWebKit/420+
Barcelona/242.2.0.18.61 (iPhone9,2; iOS 12_3_2; en_AF; en; scale=2.00; 750x1334; 554327837) AppleWebKit/420+
Barcelona/282.9.0.18.61 (iPhone10,9; iOS 10_0_1; en_US; en; scale=2.00; 750x1334; 488574471) AppleWebKit/420+
Barcelona/207.8.0.18.61 (iPhone9,8; iOS 8_1_2; th_TH; en; scale=2.00; 750x1334; 499964990) AppleWebKit/420+
Barcelona/251.8.0.18.61 (iPhone10,8; iOS 13_5; th_TH; en; scale=2.00; 750x1334; 487270233) AppleWebKit/420+
Barcelona/292.8.0.18.61 (iPhone5,8; iOS 12_5_4; en_PK; en; scale=2.00; 640x1136; 522303323) AppleWebKit/420+
Barcelona/287.4.0.18.61 (iPhone10,4; iOS 17_0; en_IN; en; scale=2.00; 750x1334; 593153608) AppleWebKit/420+
Barcelona/266.7.0.18.61 (iPhone7,7; iOS 9_3_2; ru_RU; en; scale=2.00; 750x1334; 433233827) AppleWebKit/420+
Barcelona/221.8.0.18.61 (iPhone5,8; iOS 8_4_1; en_AF; en; scale=2.00; 640x1136; 456926058) AppleWebKit/420+
Barcelona/214.3.0.18.61 (iPhone12,3; iOS 14_0; it_IT; en; scale=2.00; 828x1792; 427032901) AppleWebKit/420+
Barcelona/272.4.0.18.61 (iPhone7,4; iOS 13_6_1; de_DE; en; scale=2.00; 750x1334; 589640870) AppleWebKit/420+
Barcelona/269.5.0.18.61 (iPhone7,5; iOS 9_2_1; de_DE; en; scale=2.00; 750x1334; 519455425) AppleWebKit/420+
Barcelona/263.9.0.18.61 (iPhone5,9; iOS 16_0; en_BD; en; scale=2.00; 640x1136; 530745906) AppleWebKit/420+
Barcelona/273.2.0.18.61 (iPhone10,2; iOS 7_0_2; en_AF; en; scale=2.00; 750x1334; 472314904) AppleWebKit/420+
Barcelona/298.3.0.18.61 (iPhone12,3; iOS 16_0_2; en_US; en; scale=2.00; 828x1792; 514344384) AppleWebKit/420+
Barcelona/274.3.0.18.61 (iPhone10,3; iOS 11_2_6; en_GB; en; scale=2.00; 750x1334; 454329256) AppleWebKit/420+
Barcelona/291.9.0.18.61 (iPhone12,9; iOS 12_4; en_AF; en; scale=2.00; 828x1792; 468988771) AppleWebKit/420+
Barcelona/254.7.0.18.61 (iPhone9,7; iOS 13_5; en_AF; en; scale=2.00; 750x1334; 528859636) AppleWebKit/420+
Barcelona/293.8.0.18.61 (iPhone10,8; iOS 9_3_4; en_US; en; scale=2.00; 750x1334; 412944454) AppleWebKit/420+
Barcelona/297.6.0.18.61 (iPhone10,6; iOS 13_2_3; it_IT; en; scale=2.00; 750x1334; 527235363) AppleWebKit/420+
Barcelona/278.7.0.18.61 (iPhone7,7; iOS 9_3_5; it_IT; en; scale=2.00; 750x1334; 496680716) AppleWebKit/420+
Barcelona/201.1.0.18.61 (iPhone12,1; iOS 7_0_2; en_AF; en; scale=2.00; 828x1792; 490729331) AppleWebKit/420+
Barcelona/288.2.0.18.61 (iPhone9,2; iOS 7_0_3; en_PK; en; scale=2.00; 750x1334; 461396611) AppleWebKit/420+
Barcelona/234.2.0.18.61 (iPhone7,2; iOS 11_2_5; en_PK; en; scale=2.00; 750x1334; 468988771) AppleWebKit/420+
Barcelona/250.8.0.18.61 (iPhone12,8; iOS 13_6; en_IN; en; scale=2.00; 828x1792; 55941161) AppleWebKit/420+
Barcelona/200.8.0.18.61 (iPhone9,8; iOS 16_4; en_GB; en; scale=2.00; 750x1334; 417553628) AppleWebKit/420+
Barcelona/294.2.0.18.61 (iPhone10,2; iOS 16_3_1; en_BD; en; scale=2.00; 750x1334; 48628143) AppleWebKit/420+
Barcelona/246.8.0.18.61 (iPhone7,8; iOS 13_4; en_IN; en; scale=2.00; 750x1334; 54791728) AppleWebKit/420+
Barcelona/212.5.0.18.61 (iPhone10,5; iOS 12_4_8; en_US; en; scale=2.00; 750x1334; 576579234) AppleWebKit/420+
Barcelona/242.2.0.18.61 (iPhone12,2; iOS 12_4_1; en_PK; en; scale=2.00; 828x1792; 425325211) AppleWebKit/420+
Barcelona/267.7.0.18.61 (iPhone9,7; iOS 14_4_2; en_ID; en; scale=2.00; 750x1334; 467853488) AppleWebKit/420+
Barcelona/236.3.0.18.61 (iPhone5,3; iOS 15_7; en_IN; en; scale=2.00; 640x1136; 517392305) AppleWebKit/420+
Barcelona/244.1.0.18.61 (iPhone10,1; iOS 14_0_1; th_TH; en; scale=2.00; 750x1334; 514344384) AppleWebKit/420+
Barcelona/293.7.0.18.61 (iPhone9,7; iOS 16_3; en_PK; en; scale=2.00; 750x1334; 425325211) AppleWebKit/420+
Barcelona/299.4.0.18.61 (iPhone5,4; iOS 11_2_6; th_TH; en; scale=2.00; 640x1136; 490729331) AppleWebKit/420+
Barcelona/232.4.0.18.61 (iPhone9,4; iOS 7_0; en_PK; en; scale=2.00; 750x1334; 499964990) AppleWebKit/420+
Barcelona/241.5.0.18.61 (iPhone9,5; iOS 8_1; en_IN; en; scale=2.00; 750x1334; 572957268) AppleWebKit/420+
Barcelona/253.5.0.18.61 (iPhone10,5; iOS 13_4; it_IT; en; scale=2.00; 750x1334; 466893494) AppleWebKit/420+
Barcelona/222.2.0.18.61 (iPhone5,2; iOS 12_4_9; en_US; en; scale=2.00; 640x1136; 592280365) AppleWebKit/420+
Barcelona/251.1.0.18.61 (iPhone10,1; iOS 11_2_2; th_TH; en; scale=2.00; 750x1334; 538939019) AppleWebKit/420+
Barcelona/279.4.0.18.61 (iPhone7,4; iOS 13_0; de_DE; en; scale=2.00; 750x1334; 479117901) AppleWebKit/420+
Barcelona/205.5.0.18.61 (iPhone5,5; iOS 9_3_5; en_ID; en; scale=2.00; 640x1136; 466021415) AppleWebKit/420+
Barcelona/229.1.0.18.61 (iPhone9,1; iOS 16_1_1; en_GB; en; scale=2.00; 750x1334; 514344384) AppleWebKit/420+
Barcelona/255.3.0.18.61 (iPhone7,3; iOS 12_5_2; en_IN; en; scale=2.00; 750x1334; 54791728) AppleWebKit/420+
Barcelona/244.2.0.18.61 (iPhone12,2; iOS 10_3_3; th_TH; en; scale=2.00; 828x1792; 527235363) AppleWebKit/420+
Barcelona/232.3.0.18.61 (iPhone12,3; iOS 15_3; ru_RU; en; scale=2.00; 828x1792; 531692597) AppleWebKit/420+
Barcelona/234.6.0.18.61 (iPhone7,6; iOS 8_1; en_US; en; scale=2.00; 750x1334; 479117901) AppleWebKit/420+
Barcelona/220.4.0.18.61 (iPhone10,4; iOS 10_3; en_GB; en; scale=2.00; 750x1334; 454014197) AppleWebKit/420+
Barcelona/258.1.0.18.61 (iPhone5,1; iOS 14_5; ru_RU; en; scale=2.00; 640x1136; 522303323) AppleWebKit/420+
Barcelona/208.3.0.18.61 (iPhone7,3; iOS 15_4; ru_RU; en; scale=2.00; 750x1334; 417553628) AppleWebKit/420+
Barcelona/256.8.0.18.61 (iPhone10,8; iOS 11_2_5; de_DE; en; scale=2.00; 750x1334; 559115888) AppleWebKit/420+
Barcelona/262.2.0.18.61 (iPhone10,2; iOS 11_0_3; ru_RU; en; scale=2.00; 750x1334; 568884681) AppleWebKit/420+
Barcelona/270.5.0.18.61 (iPhone9,5; iOS 15_2; en_IN; en; scale=2.00; 750x1334; 517742720) AppleWebKit/420+
Barcelona/240.3.0.18.61 (iPhone10,3; iOS 11_1_1; en_GB; en; scale=2.00; 750x1334; 517742720) AppleWebKit/420+
Barcelona/248.4.0.18.61 (iPhone9,4; iOS 10_2_1; en_GB; en; scale=2.00; 750x1334; 487270233) AppleWebKit/420+
Barcelona/217.5.0.18.61 (iPhone9,5; iOS 15_0_1; de_DE; en; scale=2.00; 750x1334; 443288359) AppleWebKit/420+
Barcelona/239.8.0.18.61 (iPhone5,8; iOS 13_5_1; th_TH; en; scale=2.00; 640x1136; 519455425) AppleWebKit/420+
Barcelona/291.7.0.18.61 (iPhone5,7; iOS 15_6; en_US; en; scale=2.00; 640x1136; 439065340) AppleWebKit/420+
Barcelona/204.2.0.18.61 (iPhone5,2; iOS 13_4; en_IN; en; scale=2.00; 640x1136; 436079168) AppleWebKit/420+
Barcelona/215.3.0.18.61 (iPhone10,3; iOS 7_1_1; en_BD; en; scale=2.00; 750x1334; 593200359) AppleWebKit/420+
Barcelona/262.4.0.18.61 (iPhone5,4; iOS 12_1_4; ru_RU; en; scale=2.00; 640x1136; 456926058) AppleWebKit/420+
Barcelona/276.2.0.18.61 (iPhone5,2; iOS 9_3_6; de_DE; en; scale=2.00; 640x1136; 425325211) AppleWebKit/420+
Barcelona/249.8.0.18.61 (iPhone12,8; iOS 14_7; en_IN; en; scale=2.00; 828x1792; 595878028) AppleWebKit/420+
Barcelona/216.1.0.18.61 (iPhone12,1; iOS 10_3_3; th_TH; en; scale=2.00; 828x1792; 531569954) AppleWebKit/420+
Barcelona/251.6.0.18.61 (iPhone9,6; iOS 12_0_1; en_AF; en; scale=2.00; 750x1334; 441741211) AppleWebKit/420+
Barcelona/215.3.0.18.61 (iPhone10,3; iOS 13_0; th_TH; en; scale=2.00; 750x1334; 439946439) AppleWebKit/420+
Barcelona/246.6.0.18.61 (iPhone5,6; iOS 12_4_5; en_GB; en; scale=2.00; 640x1136; 48628143) AppleWebKit/420+
Barcelona/220.8.0.18.61 (iPhone12,8; iOS 9_2_1; en_PK; en; scale=2.00; 828x1792; 59232369) AppleWebKit/420+
Barcelona/268.9.0.18.61 (iPhone9,9; iOS 15_5; de_DE; en; scale=2.00; 750x1334; 468988771) AppleWebKit/420+
Barcelona/248.6.0.18.61 (iPhone9,6; iOS 12_5_5; de_DE; en; scale=2.00; 750x1334; 594034127) AppleWebKit/420+
Barcelona/231.9.0.18.61 (iPhone7,9; iOS 14_8; en_PK; en; scale=2.00; 750x1334; 485694226) AppleWebKit/420+
Barcelona/243.1.0.18.61 (iPhone5,1; iOS 7_0_2; en_IN; en; scale=2.00; 640x1136; 496680716) AppleWebKit/420+
Barcelona/243.1.0.18.61 (iPhone12,1; iOS 12_5_1; en_PK; en; scale=2.00; 828x1792; 493070840) AppleWebKit/420+
Barcelona/242.6.0.18.61 (iPhone10,6; iOS 12_4_4; it_IT; en; scale=2.00; 750x1334; 589640870) AppleWebKit/420+
Barcelona/291.1.0.18.61 (iPhone9,1; iOS 11_2_5; en_BD; en; scale=2.00; 750x1334; 443288359) AppleWebKit/420+
Barcelona/202.6.0.18.61 (iPhone9,6; iOS 12_4; th_TH; en; scale=2.00; 750x1334; 522303323) AppleWebKit/420+
Barcelona/216.8.0.18.61 (iPhone9,8; iOS 15_7; en_PK; en; scale=2.00; 750x1334; 54791728) AppleWebKit/420+
Barcelona/262.2.0.18.61 (iPhone7,2; iOS 16_0_3; en_ID; en; scale=2.00; 750x1334; 48628143) AppleWebKit/420+
Barcelona/221.9.0.18.61 (iPhone10,9; iOS 12_1; en_BD; en; scale=2.00; 750x1334; 464896079) AppleWebKit/420+
Barcelona/215.3.0.18.61 (iPhone5,3; iOS 11_4; en_US; en; scale=2.00; 640x1136; 469486797) AppleWebKit/420+
Barcelona/203.3.0.18.61 (iPhone7,3; iOS 17_0; it_IT; en; scale=2.00; 750x1334; 44874193) AppleWebKit/420+
Barcelona/243.8.0.18.61 (iPhone10,8; iOS 15_6; en_GB; en; scale=2.00; 750x1334; 59232369) AppleWebKit/420+
Barcelona/290.1.0.18.61 (iPhone10,1; iOS 12_4_7; th_TH; en; scale=2.00; 750x1334; 433233827) AppleWebKit/420+
Barcelona/257.6.0.18.61 (iPhone10,6; iOS 9_2_1; ru_RU; en; scale=2.00; 750x1334; 592280365) AppleWebKit/420+
Barcelona/268.4.0.18.61 (iPhone7,4; iOS 11_1_1; de_DE; en; scale=2.00; 750x1334; 511907937) AppleWebKit/420+
Barcelona/276.1.0.18.61 (iPhone7,1; iOS 8_0_1; de_DE; en; scale=2.00; 750x1334; 593200359) AppleWebKit/420+
Barcelona/293.8.0.18.61 (iPhone5,8; iOS 17_0_3; en_BD; en; scale=2.00; 640x1136; 436079168) AppleWebKit/420+
Barcelona/288.6.0.18.61 (iPhone12,6; iOS 13_1_2; en_AF; en; scale=2.00; 828x1792; 479117901) AppleWebKit/420+
Barcelona/218.5.0.18.61 (iPhone10,5; iOS 12_4_5; en_ID; en; scale=2.00; 750x1334; 439946439) AppleWebKit/420+
Barcelona/270.5.0.18.61 (iPhone9,5; iOS 13_0; en_PK; en; scale=2.00; 750x1334; 531569954) AppleWebKit/420+
Barcelona/214.4.0.18.61 (iPhone5,4; iOS 13_6_1; en_IN; en; scale=2.00; 640x1136; 519170554) AppleWebKit/420+
Barcelona/245.7.0.18.61 (iPhone10,7; iOS 14_4_1; it_IT; en; scale=2.00; 750x1334; 493070840) AppleWebKit/420+
Barcelona/274.3.0.18.61 (iPhone10,3; iOS 16_6; en_GB; en; scale=2.00; 750x1334; 441741211) AppleWebKit/420+
Barcelona/234.1.0.18.61 (iPhone10,1; iOS 13_2; en_AF; en; scale=2.00; 750x1334; 466021415) AppleWebKit/420+
Barcelona/288.1.0.18.61 (iPhone5,1; iOS 12_3_2; en_BD; en; scale=2.00; 640x1136; 594034127) AppleWebKit/420+
Barcelona/212.7.0.18.61 (iPhone5,7; iOS 15_4; de_DE; en; scale=2.00; 640x1136; 468988771) AppleWebKit/420+
Barcelona/261.3.0.18.61 (iPhone5,3; iOS 16_3_1; en_PK; en; scale=2.00; 640x1136; 468988771) AppleWebKit/420+
Barcelona/261.2.0.18.61 (iPhone10,2; iOS 15_3_1; en_US; en; scale=2.00; 750x1334; 592807627) AppleWebKit/420+
Barcelona/251.9.0.18.61 (iPhone7,9; iOS 11_1_1; it_IT; en; scale=2.00; 750x1334; 55941161) AppleWebKit/420+
Barcelona/236.2.0.18.61 (iPhone5,2; iOS 15_5; th_TH; en; scale=2.00; 640x1136; 412944454) AppleWebKit/420+
Barcelona/244.4.0.18.61 (iPhone7,4; iOS 12_4_5; ru_RU; en; scale=2.00; 750x1334; 571972734) AppleWebKit/420+
Barcelona/248.5.0.18.61 (iPhone7,5; iOS 10_1; de_DE; en; scale=2.00; 750x1334; 468140572) AppleWebKit/420+
Barcelona/232.8.0.18.61 (iPhone12,8; iOS 16_0_2; de_DE; en; scale=2.00; 828x1792; 458113781) AppleWebKit/420+
Barcelona/297.5.0.18.61 (iPhone9,5; iOS 14_2_1; ru_RU; en; scale=2.00; 750x1334; 557688190) AppleWebKit/420+
Barcelona/295.1.0.18.61 (iPhone12,1; iOS 10_3_1; en_BD; en; scale=2.00; 828x1792; 452200695) AppleWebKit/420+
Barcelona/299.2.0.18.61 (iPhone10,2; iOS 16_5_1; ru_RU; en; scale=2.00; 750x1334; 556764124) AppleWebKit/420+
Barcelona/208.5.0.18.61 (iPhone9,5; iOS 9_3_2; en_ID; en; scale=2.00; 750x1334; 517742720) AppleWebKit/420+
Barcelona/268.6.0.18.61 (iPhone5,6; iOS 9_3_3; de_DE; en; scale=2.00; 640x1136; 593153608) AppleWebKit/420+
Barcelona/222.3.0.18.61 (iPhone7,3; iOS 14_6; en_BD; en; scale=2.00; 750x1334; 479117901) AppleWebKit/420+
Barcelona/239.4.0.18.61 (iPhone9,4; iOS 14_3; en_GB; en; scale=2.00; 750x1334; 441490813) AppleWebKit/420+
Barcelona/274.5.0.18.61 (iPhone10,5; iOS 11_4; it_IT; en; scale=2.00; 750x1334; 443288359) AppleWebKit/420+
Barcelona/275.6.0.18.61 (iPhone5,6; iOS 15_1; en_PK; en; scale=2.00; 640x1136; 48628143) AppleWebKit/420+
Barcelona/203.9.0.18.61 (iPhone7,9; iOS 12_4_6; th_TH; en; scale=2.00; 750x1334; 466169273) AppleWebKit/420+
Barcelona/273.7.0.18.61 (iPhone7,7; iOS 10_2; en_IN; en; scale=2.00; 750x1334; 526793458) AppleWebKit/420+
Barcelona/203.1.0.18.61 (iPhone5,1; iOS 12_4_4; en_BD; en; scale=2.00; 640x1136; 54791728) AppleWebKit/420+
Barcelona/269.3.0.18.61 (iPhone5,3; iOS 12_1; en_GB; en; scale=2.00; 640x1136; 595878028) AppleWebKit/420+
Barcelona/213.2.0.18.61 (iPhone9,2; iOS 11_2_5; th_TH; en; scale=2.00; 750x1334; 564088489) AppleWebKit/420+
Barcelona/256.4.0.18.61 (iPhone10,4; iOS 7_0_4; en_ID; en; scale=2.00; 750x1334; 528859636) AppleWebKit/420+
Barcelona/251.3.0.18.61 (iPhone10,3; iOS 13_1_1; en_PK; en; scale=2.00; 750x1334; 487270233) AppleWebKit/420+
Barcelona/217.5.0.18.61 (iPhone10,5; iOS 14_5; en_GB; en; scale=2.00; 750x1334; 592280365) AppleWebKit/420+
Barcelona/218.3.0.18.61 (iPhone12,3; iOS 11_1; en_US; en; scale=2.00; 828x1792; 596316756) AppleWebKit/420+
Barcelona/285.7.0.18.61 (iPhone5,7; iOS 8_1; en_GB; en; scale=2.00; 640x1136; 487270233) AppleWebKit/420+
Barcelona/221.7.0.18.61 (iPhone12,7; iOS 13_3_1; en_IN; en; scale=2.00; 828x1792; 523606519) AppleWebKit/420+
Barcelona/255.4.0.18.61 (iPhone9,4; iOS 14_6; en_GB; en; scale=2.00; 750x1334; 543017003) AppleWebKit/420+
Barcelona/295.4.0.18.61 (iPhone5,4; iOS 11_1_2; en_IN; en; scale=2.00; 640x1136; 511907937) AppleWebKit/420+
Barcelona/232.1.0.18.61 (iPhone7,1; iOS 12_4_1; en_ID; en; scale=2.00; 750x1334; 59232369) AppleWebKit/420+
Barcelona/261.1.0.18.61 (iPhone9,1; iOS 13_4_1; en_US; en; scale=2.00; 750x1334; 519170554) AppleWebKit/420+
Barcelona/211.3.0.18.61 (iPhone7,3; iOS 16_6; en_US; en; scale=2.00; 750x1334; 58517176) AppleWebKit/420+
Barcelona/296.9.0.18.61 (iPhone12,9; iOS 11_1_2; en_GB; en; scale=2.00; 828x1792; 593200359) AppleWebKit/420+
Barcelona/206.6.0.18.61 (iPhone7,6; iOS 12_3_1; en_GB; en; scale=2.00; 750x1334; 441741211) AppleWebKit/420+
Barcelona/229.2.0.18.61 (iPhone5,2; iOS 15_1_1; en_ID; en; scale=2.00; 640x1136; 482716960) AppleWebKit/420+
Barcelona/224.4.0.18.61 (iPhone9,4; iOS 14_1; ru_RU; en; scale=2.00; 750x1334; 499964990) AppleWebKit/420+
Barcelona/237.1.0.18.61 (iPhone12,1; iOS 14_3; en_GB; en; scale=2.00; 828x1792; 522303323) AppleWebKit/420+
Barcelona/222.8.0.18.61 (iPhone9,8; iOS 7_0_6; de_DE; en; scale=2.00; 750x1334; 598410521) AppleWebKit/420+
Barcelona/225.8.0.18.61 (iPhone5,8; iOS 7_1; en_GB; en; scale=2.00; 640x1136; 488574471) AppleWebKit/420+
Barcelona/264.4.0.18.61 (iPhone9,4; iOS 7_1; en_GB; en; scale=2.00; 750x1334; 557688190) AppleWebKit/420+
Barcelona/283.7.0.18.61 (iPhone9,7; iOS 8_4_1; en_ID; en; scale=2.00; 750x1334; 499964990) AppleWebKit/420+
Barcelona/289.4.0.18.61 (iPhone7,4; iOS 15_1_1; th_TH; en; scale=2.00; 750x1334; 554327837) AppleWebKit/420+
Barcelona/299.3.0.18.61 (iPhone5,3; iOS 14_5_1; en_PK; en; scale=2.00; 640x1136; 461396611) AppleWebKit/420+
Barcelona/269.1.0.18.61 (iPhone9,1; iOS 16_2; en_BD; en; scale=2.00; 750x1334; 523606519) AppleWebKit/420+
Barcelona/259.5.0.18.61 (iPhone5,5; iOS 13_2_3; en_US; en; scale=2.00; 640x1136; 461396611) AppleWebKit/420+
Barcelona/287.5.0.18.61 (iPhone9,5; iOS 13_1; en_AF; en; scale=2.00; 750x1334; 559222151) AppleWebKit/420+
Barcelona/232.9.0.18.61 (iPhone10,9; iOS 13_3; en_GB; en; scale=2.00; 750x1334; 44874193) AppleWebKit/420+
Barcelona/233.7.0.18.61 (iPhone12,7; iOS 9_2; en_US; en; scale=2.00; 828x1792; 531569954) AppleWebKit/420+
Barcelona/298.2.0.18.61 (iPhone10,2; iOS 12_5_3; en_AF; en; scale=2.00; 750x1334; 573095041) AppleWebKit/420+
Barcelona/269.8.0.18.61 (iPhone7,8; iOS 14_6; it_IT; en; scale=2.00; 750x1334; 490729331) AppleWebKit/420+
Barcelona/227.3.0.18.61 (iPhone9,3; iOS 14_2; de_DE; en; scale=2.00; 750x1334; 441741211) AppleWebKit/420+
Barcelona/276.8.0.18.61 (iPhone10,8; iOS 12_1_2; it_IT; en; scale=2.00; 750x1334; 559222151) AppleWebKit/420+
Barcelona/213.7.0.18.61 (iPhone5,7; iOS 10_0_3; th_TH; en; scale=2.00; 640x1136; 522303323) AppleWebKit/420+
Barcelona/293.4.0.18.61 (iPhone12,4; iOS 8_4_1; en_BD; en; scale=2.00; 828x1792; 526793458) AppleWebKit/420+
Barcelona/284.6.0.18.61 (iPhone12,6; iOS 14_7; en_ID; en; scale=2.00; 828x1792; 467853488) AppleWebKit/420+
Barcelona/251.3.0.18.61 (iPhone9,3; iOS 9_3; de_DE; en; scale=2.00; 750x1334; 490729331) AppleWebKit/420+
Barcelona/290.9.0.18.61 (iPhone12,9; iOS 13_2; it_IT; en; scale=2.00; 828x1792; 485160637) AppleWebKit/420+
Barcelona/202.9.0.18.61 (iPhone5,9; iOS 13_6; en_ID; en; scale=2.00; 640x1136; 461396611) AppleWebKit/420+
Barcelona/262.2.0.18.61 (iPhone9,2; iOS 7_1_1; en_US; en; scale=2.00; 750x1334; 466021415) AppleWebKit/420+
Barcelona/254.3.0.18.61 (iPhone5,3; iOS 12_4_2; de_DE; en; scale=2.00; 640x1136; 538939019) AppleWebKit/420+
Barcelona/285.5.0.18.61 (iPhone7,5; iOS 17_0; en_AF; en; scale=2.00; 750x1334; 59232369) AppleWebKit/420+
Barcelona/203.8.0.18.61 (iPhone7,8; iOS 17_0_1; en_BD; en; scale=2.00; 750x1334; 511907937) AppleWebKit/420+
Barcelona/234.8.0.18.61 (iPhone10,8; iOS 11_0_1; en_PK; en; scale=2.00; 750x1334; 436079168) AppleWebKit/420+
Barcelona/226.9.0.18.61 (iPhone10,9; iOS 12_3_1; de_DE; en; scale=2.00; 750x1334; 485694226) AppleWebKit/420+
Barcelona/240.2.0.18.61 (iPhone9,2; iOS 13_6; it_IT; en; scale=2.00; 750x1334; 511907937) AppleWebKit/420+
Barcelona/295.1.0.18.61 (iPhone9,1; iOS 13_3; th_TH; en; scale=2.00; 750x1334; 479117901) AppleWebKit/420+
Barcelona/228.3.0.18.61 (iPhone10,3; iOS 10_1; de_DE; en; scale=2.00; 750x1334; 479117901) AppleWebKit/420+
Barcelona/293.5.0.18.61 (iPhone9,5; iOS 12_1; de_DE; en; scale=2.00; 750x1334; 523606519) AppleWebKit/420+
Barcelona/242.2.0.18.61 (iPhone7,2; iOS 12_4_5; ru_RU; en; scale=2.00; 750x1334; 526793458) AppleWebKit/420+
Barcelona/254.1.0.18.61 (iPhone12,1; iOS 11_0_2; en_ID; en; scale=2.00; 828x1792; 531692597) AppleWebKit/420+
Barcelona/271.8.0.18.61 (iPhone10,8; iOS 12_5; en_AF; en; scale=2.00; 750x1334; 517392305) AppleWebKit/420+
Barcelona/271.7.0.18.61 (iPhone10,7; iOS 13_5_1; en_ID; en; scale=2.00; 750x1334; 593200359) AppleWebKit/420+
Barcelona/247.1.0.18.61 (iPhone9,1; iOS 7_0_6; en_BD; en; scale=2.00; 750x1334; 439946439) AppleWebKit/420+
Barcelona/246.1.0.18.61 (iPhone10,1; iOS 15_6; ru_RU; en; scale=2.00; 750x1334; 522303323) AppleWebKit/420+
Barcelona/288.9.0.18.61 (iPhone9,9; iOS 10_3_2; en_US; en; scale=2.00; 750x1334; 592807627) AppleWebKit/420+
Barcelona/291.1.0.18.61 (iPhone10,1; iOS 14_7; de_DE; en; scale=2.00; 750x1334; 559222151) AppleWebKit/420+
Barcelona/248.3.0.18.61 (iPhone9,3; iOS 9_0_2; ru_RU; en; scale=2.00; 750x1334; 58517176) AppleWebKit/420+
Barcelona/277.6.0.18.61 (iPhone9,6; iOS 10_3_3; ru_RU; en; scale=2.00; 750x1334; 573035528) AppleWebKit/420+
Barcelona/296.9.0.18.61 (iPhone12,9; iOS 7_0; th_TH; en; scale=2.00; 828x1792; 531598589) AppleWebKit/420+
Barcelona/288.8.0.18.61 (iPhone7,8; iOS 14_1; en_US; en; scale=2.00; 750x1334; 461396611) AppleWebKit/420+
Barcelona/259.4.0.18.61 (iPhone5,4; iOS 13_1; en_ID; en; scale=2.00; 640x1136; 443288359) AppleWebKit/420+
Barcelona/294.9.0.18.61 (iPhone12,9; iOS 12_1; en_ID; en; scale=2.00; 828x1792; 58517176) AppleWebKit/420+
Barcelona/282.2.0.18.61 (iPhone7,2; iOS 9_3_4; en_US; en; scale=2.00; 750x1334; 442533694) AppleWebKit/420+
Barcelona/256.3.0.18.61 (iPhone9,3; iOS 8_3; en_PK; en; scale=2.00; 750x1334; 441741211) AppleWebKit/420+
Barcelona/204.5.0.18.61 (iPhone7,5; iOS 7_0_3; en_BD; en; scale=2.00; 750x1334; 469486797) AppleWebKit/420+
Barcelona/210.4.0.18.61 (iPhone5,4; iOS 10_3; en_BD; en; scale=2.00; 640x1136; 593200359) AppleWebKit/420+
Barcelona/217.9.0.18.61 (iPhone10,9; iOS 16_5; th_TH; en; scale=2.00; 750x1334; 441490813) AppleWebKit/420+
Barcelona/281.5.0.18.61 (iPhone9,5; iOS 12_4_1; th_TH; en; scale=2.00; 750x1334; 493070840) AppleWebKit/420+
Barcelona/269.6.0.18.61 (iPhone7,6; iOS 11_1; en_IN; en; scale=2.00; 750x1334; 456926058) AppleWebKit/420+
Barcelona/213.5.0.18.61 (iPhone9,5; iOS 7_0_2; en_GB; en; scale=2.00; 750x1334; 530745906) AppleWebKit/420+
Barcelona/248.6.0.18.61 (iPhone12,6; iOS 15_0_2; en_PK; en; scale=2.00; 828x1792; 596316756) AppleWebKit/420+
Barcelona/258.8.0.18.61 (iPhone10,8; iOS 14_6; en_IN; en; scale=2.00; 750x1334; 4183843) AppleWebKit/420+
Barcelona/274.4.0.18.61 (iPhone12,4; iOS 8_1; ru_RU; en; scale=2.00; 828x1792; 593153608) AppleWebKit/420+
Barcelona/218.8.0.18.61 (iPhone9,8; iOS 15_3_1; th_TH; en; scale=2.00; 750x1334; 595878028) AppleWebKit/420+
Barcelona/283.2.0.18.61 (iPhone5,2; iOS 13_4; en_ID; en; scale=2.00; 640x1136; 527235363) AppleWebKit/420+
Barcelona/278.7.0.18.61 (iPhone7,7; iOS 12_1; en_PK; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/279.3.0.18.61 (iPhone5,3; iOS 8_0_2; en_ID; en; scale=2.00; 640x1136; 439065340) AppleWebKit/420+
Barcelona/258.5.0.18.61 (iPhone12,5; iOS 15_2; en_GB; en; scale=2.00; 828x1792; 441490813) AppleWebKit/420+
Barcelona/260.4.0.18.61 (iPhone10,4; iOS 12_5_2; en_PK; en; scale=2.00; 750x1334; 573035528) AppleWebKit/420+
